date,cpi_index,rate,unemp,wage_real,hpi,mortgage,gdp_growth,usdils,eurils,cpi_yoy,cpi_yoy_clean,real_rate,rate_gap,rate_change_12m,real_wage_indexed,wage_growth_12m,hpi_total,hpi_total_indexed,hpi_growth_12m,affordability,fx_change_12m,fx_mom_pct,fx_volatility_12m,cpi_mom_pct,inflation_volatility_12m,cpi_gap,housing_loans_yoy,economic_stress_index,housing_pressure_index
2006-06-01,3.4619188922,5.25,,8700.2490234375,,,,4.44,5.6435,3.4619188922,3.4619188922,1.7880811078,3.25,1.75,175.63769060238684,1.113971960198401,,,,,-2.929602098819406,-1.7264276228419528,1.447140571297878,-0.09891196928438761,,1.4619188922,,-0.05436132145864477,
2006-07-01,2.446183953,5.5,,8747.41015625,59.4352231321093,,-2.30859418,4.393,5.6039,2.446183953,2.446183953,3.053816047,3.5,2.0,176.58976363283296,1.4846064811667725,59.4352231321093,92.66228922629575,-2.4050780674335415,190.5734955474424,-2.9385771100309377,-1.0585585585585755,1.447609378655364,-29.340229243629533,17.970295409843757,0.4461839529999998,,0.220562543147646,-1.2553307951350328
2006-08-01,2.24609375,5.5,,8780.7685546875,,,,4.364,5.6119,2.24609375,2.24609375,3.25390625,3.5,2.0,177.26319172069265,1.869172960952703,,,,,-3.982398239823981,-0.6601411336216723,1.436487867626686,-8.179687498751232,18.328123191260126,0.24609375,,-0.02753719435518957,
2006-09-01,1.2682926829,5.5,,8843.357421875,,,,4.302,5.4552,1.2682926829,1.2682926829,4.2317073171,3.5,1.75,178.52671464522254,0.32910870979747653,,,,,-6.43758155719879,-1.4207149404216413,1.384976110900369,-43.533404030886956,22.274895062201576,-0.7317073170999999,,-0.10344833160303805,
2006-10-01,-0.193610842,5.25,,8868.6376953125,59.0447100921872,,7.2914642439,4.288,5.443,-0.193610842,-0.193610842,5.443610842,3.25,1.25,179.03706427227323,2.843707090582215,59.0447100921872,92.05346115524654,-4.484435633914751,194.49248515526253,-7.506471095772216,-0.32543003254298375,1.3197316475500096,-115.26547023493832,36.5084795029849,-2.193610842,,-0.30307565756418137,-1.5093216482340766
2006-11-01,-0.290697674,5.0,,8941.998046875,,,,4.247,5.6046,-0.290697674,-0.290697674,5.2906976740000005,3.0,1.0,180.51803828755789,4.064190036183657,,,,,-8.921295303452725,-0.9561567164179219,1.2637166885247375,50.14534878165553,40.85248764370399,-2.290697674,,-0.3026865494409973,
2006-12-01,-0.097087379,4.5,,8917.0400390625,,,,4.225,5.5643,-0.097087379,-0.097087379,4.597087379,2.5,0.0,180.01419445016714,3.361348247654772,,,,,-8.212035628937652,-0.518012714857552,1.254497796847238,-66.60194157590679,44.040521302711134,-2.097087379,,-0.48240490039470324,
2007-01-01,0.0603700097,4.5,,8802.73046875,57.7317344407244,,8.4672870834,4.26,5.5182,0.0603700097,0.0603700097,4.4396299903,2.5,-0.25,177.70655142876012,1.3482676117147596,57.7317344407244,90.00647078234084,-5.581591230513472,197.4375285289221,-8.544439673679705,0.8284023668639007,1.2076492437490025,,,-1.9396299903,,-0.5794104807343268,-1.6586228963085494
2007-02-01,-0.822265247,4.25,,8888.7900390625,,,,4.211,5.5583,-0.822265247,-0.822265247,5.072265247,2.25,-0.5,179.44389298567444,1.1893537585919933,,,,,-10.518487037824054,-1.1502347417840286,1.0746135652061153,,,-2.822265247,,-0.6512066206173582,
2007-03-01,-0.909073359,4.0,,8959.947265625,,,,4.155,5.5343,-0.909073359,-0.909073359,4.909073359,2.0,-1.0,180.8803910571021,3.1463565278646133,,,,,-10.932475884244363,-1.3298503918309224,1.0809933999506594,10.557190920656767,,-2.9090733589999997,,-0.7387234086304449,
2007-04-01,-1.265837321,3.75,,9041.3955078125,58.7756376685938,,5.8347303884,4.024,5.4793,-1.265837321,-1.265837321,5.015837321,1.75,-1.5,182.524640678337,4.359856170251142,58.7756376685938,91.63396467783932,-1.8864964182091049,199.18885024788042,-10.63735287586054,-3.1528279181708863,1.0152072622228627,39.24479344466194,,-3.2658373210000002,,-0.7153847226352278,-1.3591348210717467
2007-05-01,-1.265837321,3.5,,9053.2197265625,,,,4.033,5.421,-1.265837321,-1.265837321,4.765837321,1.5,-1.75,182.76334401531423,4.334840836560749,,,,,-10.734838424081438,0.22365805168986785,1.0032675986701665,0.0,,-3.2658373210000002,,-0.9072887871354349,
2007-06-01,-0.665583174,3.5,,8925.724609375,,,,4.249,5.7132,-0.665583174,-0.665583174,4.165583174,1.5,-1.75,180.1895156242453,2.5915992212417693,,,,,-4.301801801801819,5.355814530126435,2.0420841713732436,-47.41953306652428,,-2.665583174,,-0.48677086508626627,
2007-07-01,0.3300859599,3.75,,8891.052734375,58.7117504094556,,8.552411257,4.305,5.9017,0.3300859599,0.3300859599,3.4199140401,1.75,-1.75,179.48957151489284,1.642115501150565,58.7117504094556,91.53436145651413,-1.2172457417138127,196.0898275345092,-2.0031868882312787,1.317957166392092,2.0816584429165057,-149.5934952676553,,-1.6699140401,,-0.5197018470369568,-1.2453661744039304
2007-08-01,1.0240687679,4.0,,8928.705078125,,,,4.124,5.6324,1.0240687679,1.0240687679,2.9759312320999998,2.0,-1.5,180.24968432134264,1.68477875844395,,,,,-5.499541704857935,-4.204413472706159,2.3894633362416045,,,-0.9759312321,,-0.28509430960099064,
2007-09-01,1.4,4.0,,8911.763671875,,,,4.013,5.6898,1.4,1.4,2.6,2.0,-1.5,179.90767693037128,0.7735325706816898,,,,,-6.717805671780564,-2.6915615906886514,2.4636826108991015,36.70956911134991,,-0.6000000000000001,,-0.25135750857042327,
