date,series_id,series_name,value,source_file,sheet
2003-02-21,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-22,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-23,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-24,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-25,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-26,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-27,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-02-28,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-01,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-02,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-03,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-04,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-05,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-06,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-07,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-08,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-09,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-10,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-11,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-12,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-13,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-14,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-15,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-16,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-17,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-18,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-19,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-20,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-21,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-22,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-23,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-24,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-25,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-26,boi_policy_rate_pct,BOI Policy Rate (%),8.9,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-27,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-28,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-29,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-30,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-03-31,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-01,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-02,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-03,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-04,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-05,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-06,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-07,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-08,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-09,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-10,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-11,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-12,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-13,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-14,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-15,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-16,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-17,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-18,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-19,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-20,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-21,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-22,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-23,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-24,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-25,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-26,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-27,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-28,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-29,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-04-30,boi_policy_rate_pct,BOI Policy Rate (%),8.7,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-01,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-02,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-03,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-04,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-05,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-06,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-07,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-08,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-09,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-10,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-11,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-12,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-13,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-14,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-15,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-16,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-17,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-18,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-19,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-20,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-21,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-22,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-23,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-24,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-25,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-26,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-27,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-28,boi_policy_rate_pct,BOI Policy Rate (%),8.4,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-29,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-30,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-05-31,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-01,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-02,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-03,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-04,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-05,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-06,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-07,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-08,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-09,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-10,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-11,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-12,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-13,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-14,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-15,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-16,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-17,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-18,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-19,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-20,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-21,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-22,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-23,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-24,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-25,boi_policy_rate_pct,BOI Policy Rate (%),8.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-26,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-27,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-28,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-29,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-06-30,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-01,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-02,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-03,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-04,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-05,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-06,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-07,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-08,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-09,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-10,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-11,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-12,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-13,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-14,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-15,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-16,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-17,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-18,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-19,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-20,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-21,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-22,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-23,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-24,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-25,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-26,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-27,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-28,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-29,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-30,boi_policy_rate_pct,BOI Policy Rate (%),7.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-07-31,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-01,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-02,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-03,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-04,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-05,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-06,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-07,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-08,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-09,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-10,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-11,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-12,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-13,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-14,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-15,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-16,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-17,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-18,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-19,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-20,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-21,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-22,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-23,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-24,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-25,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-26,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-27,boi_policy_rate_pct,BOI Policy Rate (%),7.0,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-28,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-29,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-30,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-08-31,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-01,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-02,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-03,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-04,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-05,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-06,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-07,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-08,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-09,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-10,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-11,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-12,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-13,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-14,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-15,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-16,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-17,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-18,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-19,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-20,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-21,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
2003-09-22,boi_policy_rate_pct,BOI Policy Rate (%),6.5,Bank Of Israel nominal interest rate.xlsx,BR
